stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
31899,153209,Panyachi Taki Markal,,18.67047,73.98122,,,,,,
40092,155629,Mahatma Hotel Sopanbaug,,18.57365,73.77505,,,,,,
31900,150496,Bhargaon Industries,,18.45359,73.82223,,,,,,
40093,155630,Moze college,,18.57505,73.76774,,,,,,
40094,155651,Light Bill Office,,18.56851,73.88143,,,,,,
31903,150904,Dayanand Shala,,18.49542,73.83096,,,,,,
40095,155668,Vidyaniketan 9,,18.5417,73.82906,,,,,,
40096,155656,Gorhe Petrol Pump,,18.4143,73.76294,,,,,,
40097,155655,Panchshilnagar,,18.42278,73.7555,,,,,,
40098,155654,Andh shala,,18.45317,73.79421,,,,,,
40099,155653,Vadgaon Bridge,,18.46523,73.81623,,,,,,
31907,151141,Fursungigaon Phata,,18.47518,73.9584,,,,,,
40100,155632,Ramnagar,,18.52857,73.7914,,,,,,
40101,155633,Lamantaanda,,18.53787,73.80482,,,,,,
31910,151019,Dislevasti,,18.60361,73.72996,,,,,,
40102,155634,Vitthalnagar,,18.53679,73.79309,,,,,,
31911,151107,Factory Road,,18.56297,73.85211,,,,,,
40103,155635,Bhagvati Nagar Corner,,18.53647,73.79074,,,,,,
31912,153418,Poona Poultry,,18.70028,73.69188,,,,,,
40104,155636,Bhagvati Nagar gaon,,18.53712,73.78926,,,,,,
31913,151173,Gajanan Maharaj Mandir Fursungi,,18.47629,73.96059,,,,,,
40105,155637,Ratan Park,,18.53927,73.78465,,,,,,
31914,151666,Indrayaninagar,,18.63537,73.84074,,,,,,
40106,155638,Vishwakarma,,18.54328,73.78785,,,,,,
31915,154794,Varvegaon,,18.30282,73.87098,,,,,,
40107,155639,Vidhyaniketan,,18.54942,73.79139,,,,,,
31916,154976,Walhekarwadi Corner,,18.64347,73.75309,,,,,,
40108,155640,Nimaanvid Patti,,18.54663,73.79076,,,,,,
40109,155641,Bhagvati nagar,,18.53722,73.78915,,,,,,
31918,153738,Rasalwadi Phata,,18.58055,73.62082,,,,,,
40110,155642,Jay Bhavani Nagar,,18.53657,73.79074,,,,,,
31919,154507,Swargate Depo,,18.50016,73.86142,,,,,,
40111,155643,Ramnagar,,18.52877,73.79148,,,,,,
31920,151761,Jakat Naka Saswad,,18.36536,74.02255,,,,,,
40112,155652,D Palace,,18.51778,73.78027,,,,,,
40113,155644,om Hospital,,18.5163,73.78169,,,,,,
31922,153503,Pravin Masala Company,,18.31518,73.86276,,,,,,
40114,155645,Maratha Mandir,,18.51205,73.78215,,,,,,
31923,153218,Parade Ground Alandi Road,,18.59109,73.87425,,,,,,
40115,155646,Bank of Maharashtra Baner road,,18.51456,73.7824,,,,,,
31924,150401,Bavdhangaon,,18.51694,73.78125,,,,,,
31925,151194,Gandhi Training College,,18.48432,73.8498,,,,,,
40117,155669,Phoenix Plaza,,18.44653,73.91106,,,,,,
31926,151797,Jeevannagar Hospital,,18.58777,73.862,,,,,,
40118,155671,Swapnaganga Nagr,,18.44323,73.91048,,,,,,
31927,154518,Talab Company,,18.46181,73.89029,,,,,,
40119,155673,Sunshine Society,,18.43962,73.90999,,,,,,
31928,151633,Inam Aali,,18.63197,73.67921,,,,,,
40120,155675,Brick Institutes,,18.43767,73.90947,,,,,,
31929,153403,PMT Chowk Bhosari,,18.6204,73.85036,,,,,,
40121,155677,Jagdamb Undri Pisoli,,18.4334,73.90939,,,,,,
31930,154966,Waki Bk,,18.81031,73.87385,,,,,,
40122,155678,Jagdamb Undri Pisoli,,18.43325,73.90926,,,,,,
40123,155676,Brick Institutes,,18.43766,73.90941,,,,,,
31931,151256,Gangardenagar,,18.58993,73.81685,,,,,,
31932,151486,Gurudwara,,18.68319,73.72944,,,,,,
40124,155674,Sunshine Society,,18.43961,73.90991,,,,,,
40125,155672,Swapnaganga Nagri,,18.44319,73.91038,,,,,,
31933,154270,Shree Control,,18.44413,73.82175,,,,,,
40126,155670,Phoenix Plaza,,18.44652,73.91098,,,,,,
31935,154837,Vijay Oil Mill,,18.74143,73.85902,,,,,,
31936,154120,Sheti Mahamandal,,18.52545,73.83015,,,,,,
31937,151532,Harijanvasti,,18.40791,73.76758,,,,,,
31939,152788,MIDC Pimpri,,18.6434,73.80752,,,,,,
40131,155661,Zenser Chowk,,18.54888,73.9473,,,,,,
40133,155663,Blue Berry Chowk,,18.56387,73.94939,,,,,,
31943,154286,Shubham Hotel,,18.45441,73.83703,,,,,,
40135,155665,Durga Mata Mandir,,18.55855,73.93804,,,,,,
31944,151457,Green Park,,18.55215,73.80388,,,,,,
40136,155666,Durga Mata Mandir,,18.55859,73.93829,,,,,,
31945,151465,Gujarwadi Phata,,18.4385,73.86059,,,,,,
40137,155667,Kholewadi Phata Vidyaniketan,,18.57022,73.93115,,,,,,
31946,154767,Vakhar Mahamandal Marketyard,,18.48989,73.87007,,,,,,
40138,155681,Talegaon Phata,,18.71519,73.67494,,,,,,
31947,152939,Nadar City,,18.54668,73.62997,,,,,,
40139,155682,Talegaon Phata,,18.71523,73.6753,,,,,,
31948,153546,Punekarvasti,,18.45536,73.91354,,,,,,
40140,155683,Sathe Vasti Lohagaon Vadgaon shinde Road,,18.59911,73.92554,,,,,,
31949,150478,Bharat Forge Company,,18.52929,73.9057,,,,,,
40141,155685,Gajanan Mangal karyalay,,18.60128,73.92621,,,,,,
31950,150385,Bangarvasti,,18.56869,74.03276,,,,,,
40142,155687,Kirti Grapes,,18.60293,73.92774,,,,,,
31951,151868,Kadamvasti Lonikand,,18.61622,74.01957,,,,,,
40143,155689,Pathare Vasti Vadgaon shinde Road,,18.60298,73.93017,,,,,,
31952,154866,Vishrantwadi,,18.57403,73.87732,,,,,,
40144,155691,Sanket Mangal Karyalay,,18.60498,73.93242,,,,,,
31953,150822,Dagade Patil Farm,,18.53085,73.56779,,,,,,
40145,155693,M P Bharucha Farm,,18.60782,73.93473,,,,,,
40146,155695,Shinde vasti Vadgaon shinde Road,,18.60979,73.93665,,,,,,
31955,151817,Jiveshwar Society,,18.64461,73.77253,,,,,,
40147,155697,Haran tale,,18.61166,73.93805,,,,,,
31956,152784,Midc Office,,18.64118,73.79501,,,,,,
40148,155699,Marathwada college Vadgaon shinde Road,,18.61228,73.9403,,,,,,
40149,155701,Bharati vidyapith Primary School,,18.61334,73.94255,,,,,,
31958,151867,Kadamvasti Lonikand,,18.61304,74.01802,,,,,,
40150,155703,Kamal lonce,,18.61796,73.94578,,,,,,
31959,151301,Gavhanenagar,,18.46074,73.93408,,,,,,
40151,155705,Gulabhari Hari vasti,,18.62054,73.94788,,,,,,
31960,150508,Bhegdewadi,,18.54755,73.65845,,,,,,
40152,155707,Kakade vasti No 2,,18.6234,73.95061,,,,,,
40153,155709,Baji Khind chowk,,18.62697,73.95275,,,,,,
40154,155711,Kakade city Vadgaon shinde Road,,18.63113,73.9552,,,,,,
31963,154219,Shivanand Enclave Company,,18.2839,73.87514,,,,,,
40155,155713,Z P School Vadgaon shinde,,18.63383,73.95777,,,,,,
40156,155715,Vadgaon shinde,,18.63646,73.95893,,,,,,
31965,153847,Sai Chowk Pashan Sus Road,,18.54348,73.78518,,,,,,
40157,155716,Vadgaon shinde,,18.6365,73.959,,,,,,
31966,150702,Chavannagar,,18.54433,73.82393,,,,,,
40158,155714,Z P School Vadgaon shinde,,18.63381,73.9578,,,,,,
40159,155712,Kakade city Vadgaon shinde Road,,18.63106,73.95523,,,,,,
31968,150257,Ashok Stambh,,18.46074,73.75945,,,,,,
40160,155710,Baji Khind chowk,,18.62701,73.95286,,,,,,
31969,150303,Badhevasti,,18.53257,73.93516,,,,,,
40161,155708,Kakade vasti No 2,,18.62344,73.95069,,,,,,
40162,155706,Gulabhari Hari vasti,,18.62049,73.94801,,,,,,
31971,152586,Malwadi Wadgaon Mawal Road,,18.73562,73.69873,,,,,,
40163,155704,Kamal lonce,,18.61787,73.94575,,,,,,
31972,151101,Exide Battery,,18.64781,73.80594,,,,,,
40164,155702,Bharati vidyapith Primary School,,18.61328,73.9426,,,,,,
31973,151525,Hanuman Mandir Pisoli,,18.45107,73.89855,,,,,,
40165,155700,Marathwada college Vadgaon shinde Road,,18.61223,73.9406,,,,,,
31974,154589,Tathwade,,18.62872,73.75438,,,,,,
40166,155698,Haran tale,,18.61157,73.93805,,,,,,
40167,155696,Shinde vasti Vadgaon shinde Road,,18.60971,73.93673,,,,,,
40168,155694,M P Bharucha Farm,,18.60773,73.93479,,,,,,
31977,150490,Bharati Vidyapeeth Shala,,18.45651,73.85342,,,,,,
40169,155692,Sanket Mangal Karyalay,,18.60493,73.93245,,,,,,
31978,152624,Mandai Stand,,18.51456,73.85682,,,,,,
40170,155690,Pathare Vasti Vadgaon shinde Road,,18.6029,73.93019,,,,,,
31979,154379,Spicer College Press,,18.56283,73.82084,,,,,,
40171,155688,Kirti Grapes,,18.60287,73.92769,,,,,,
31980,150864,Dattamandir Jambhulwadi Road,,18.43155,73.8434,,,,,,
40172,155686,Gajanan Mangal karyalay,,18.6013,73.92632,,,,,,
31981,153543,Punawale Corner,,18.63472,73.74127,,,,,,
40173,155684,Sathe Vasti Lohagaon Vadgaon shinde Road,,18.59905,73.9256,,,,,,
40174,31046,Raghoba Patil Nagar,,18.53997,73.93342,,,,,,
31983,150292,A Ward Office,,18.65562,73.773,,,,,,
40175,41046,Raghoba Patil Nagar,,18.53983,73.93349,,,,,,
31984,153969,Sant Sai Chowk,,18.65072,73.84538,,,,,,
31985,154063,Shani Mandir,,18.66085,73.80773,,,,,,
40178,41048,Sainathnagar/Coloumbia Hospital,,18.54146,73.93507,,,,,,
31986,150313,Bahiratwadi,,18.53446,73.83005,,,,,,
31987,152128,Khadakwaslagaon,,18.44049,73.77651,,,,,,
31988,153623,Railway Gate Number,,18.49352,74.0719,,,,,,
31989,153651,Rajendra Pipe Company,,18.48788,74.10875,,,,,,
31990,153264,Pashan Naka,,18.53778,73.79609,,,,,,
31991,154243,Shivshankar Society,,18.46043,73.8506,,,,,,
31992,154530,Talegaon General Hospital,,18.73237,73.66928,,,,,,
31993,150109,Alard College,,18.60953,73.72061,,,,,,
31994,150128,Ambedkar Bridge,,18.56452,73.78686,,,,,,
40187,155720,Nirgudigaon,,18.65727,73.93197,,,,,,
31995,154459,Surbhi,,18.45423,73.82042,,,,,,
31996,155019,Yashoda Niwas,,18.56378,73.76763,,,,,,
31997,153618,Railway Crossing Ghorpadi,,18.51605,73.90718,,,,,,
31998,154036,Sayyadnagar,,18.48661,73.93109,,,,,,
40190,155726,Savtamali Mitra Mandal,,18.64779,73.92407,,,,,,
40191,155728,Burdevasti,,18.64942,73.91929,,,,,,
31999,154686,Undrigaon Shala,,18.45069,73.91561,,,,,,
40192,155730,Tansh Society,,18.65143,73.9156,,,,,,
32001,152539,Mahatma Gandhi Stand,,18.50644,73.88233,,,,,,
40194,155721,Nirgudigaon,,18.65724,73.93184,,,,,,
40195,155723,Kaman Burdevasti,,18.65389,73.93263,,,,,,
32003,153245,Parvatigaon,,18.49745,73.85069,,,,,,
40196,155725,Hiramata Mandir,,18.65156,73.92937,,,,,,
32005,151897,Kalashankar,,18.51999,73.90659,,,,,,
40197,155727,Savtamali Mitra Manda,,18.64793,73.92403,,,,,,
40198,155729,Burdevasti,,18.64938,73.91976,,,,,,
40199,155731,Tansh Society,,18.65151,73.91568,,,,,,
32007,151028,Dnyaneshwari Udyan,,18.48927,73.79032,,,,,,
40200,155733,Sanskrutik Bhavan Charholi,,18.65395,73.91142,,,,,,
32008,151947,Kalyani Forge Mudhwa,,18.52886,73.90913,,,,,,
32009,151145,Futira Complex,,18.49857,73.7896,,,,,,
32010,152977,Nanded City,,18.45697,73.80146,,,,,,
32012,150658,Chakan Market Yard,,18.76689,73.86455,,,,,,
32013,153139,Ordinance Club,,18.57237,73.86368,,,,,,
32014,153729,Rangehills H type,,18.54916,73.84338,,,,,,
32015,155034,Dehu Phata Chakan Road,,18.73907,73.75515,,,,,,
32016,154167,Shirkevasti,,18.52325,73.61376,,,,,,
32017,152761,Mhalungegaon,,18.57443,73.75534,,,,,,
32019,151842,Juna Pulgate,,18.50702,73.87884,,,,,,
32021,152628,Mandvi Bk,,18.40877,73.70505,,,,,,
32022,153938,Sangrun,,18.40022,73.67849,,,,,,
32024,154792,Vartesh Flourist,,18.7655,73.68449,,,,,,
15641,136753,Kokane Chowk,,18.59771,73.79082,,,,,,
32025,153511,Prayagdham Hospital,,18.50176,74.11856,,,,,,
32026,152356,Lake Town Gate Number,,18.45902,73.86414,,,,,,
32027,152766,Mhalunge Stadium Gate,,18.57127,73.76051,,,,,,
32028,154419,ST Stand Alandi,,18.67251,73.89248,,,,,,
32029,150734,Chinchwad Station,,18.63815,73.79438,,,,,,
32030,151165,Gaikwadvasti Shivapurgaon,,18.33335,73.826,,,,,,
32032,151262,Ganj Peth,,18.50889,73.86223,,,,,,
32033,152024,Kasba Peth Police Chowky,,18.51857,73.85618,,,,,,
32035,153841,Saibaba Mandir Materewadi,,18.56317,73.6646,,,,,,
32036,153828,Sahilpuram,,18.66323,73.81442,,,,,,
32037,155007,Wondercity,,18.44955,73.85352,,,,,,
40229,155762,Trump Tower,,18.55175,73.9058,,,,,,
32038,152565,Makan Hospital,,18.57546,73.82208,,,,,,
40230,155764,Harinagar,,18.55169,73.90971,,,,,,
40231,155767,Aadarshnagar Vadgaon Sheri,,18.55167,73.91121,,,,,,
32040,154051,Shahu Chowk,,18.50909,73.85798,,,,,,
40232,155771,Indira Smruti nagar,,18.5479,73.92049,,,,,,
40233,155763,Trump Tower,,18.55174,73.90597,,,,,,
40234,155765,Harinagar,,18.55163,73.90975,,,,,,
32043,150644,Century Enka Colony,,18.61561,73.84648,,,,,,
40235,155766,Aadarshnagar Vadgaon Sheri,,18.55162,73.91126,,,,,,
32044,150078,Ajay Niwas,,18.44041,73.86416,,,,,,
40236,155770,Indira Smruti nagar,,18.54788,73.92047,,,,,,
32045,150058,Agnishamak Kendra NDA,,18.46255,73.76062,,,,,,
40237,155769,St Arnold's Central School,,18.54953,73.91359,,,,,,
40238,155768,St Arnold's Central School,,18.54948,73.91351,,,,,,
32047,152550,Maheshnagar,,18.62594,73.81909,,,,,,
32048,152739,Mental Corner,,18.56412,73.87713,,,,,,
32049,154369,Sopanbaug,,18.51395,73.90707,,,,,,
32050,153775,Rihe Phata,,18.56718,73.66254,,,,,,
32052,153650,Rajendra Pipe Company,,18.48781,74.10907,,,,,,
40244,155772,Council Hall,,18.52557,73.87897,,,,,,
40245,155774,Sarkari Vishram Gruh,,18.5285,73.87977,,,,,,
40246,155776,Saint Meera College,,18.53585,73.88551,,,,,,
40247,155778,Vishvsuman Hotel,,18.54446,73.87759,,,,,,
40248,155773,Council Hall,,18.5256,73.87886,,,,,,
40249,155775,Sarkari Vishram Gruh,,18.52849,73.87972,,,,,,
32057,150543,Bhosari Terminal,,18.62426,73.85144,,,,,,
40250,155777,Saint Meera College,,18.53586,73.88564,,,,,,
40251,155779,Vishvsuman Hotel,,18.54455,73.87772,,,,,,
32059,153301,Paud Phata Karve Road,,18.5055,73.82413,,,,,,
40252,155780,Bund garden petrol pump,,18.54086,73.88532,,,,,,
32060,152717,Mayuri Mangal Karyalay,,18.45492,73.93152,,,,,,
32061,153433,Poultry Farm Darshan,,18.64028,73.65886,,,,,,
40253,155781,Bund garden petrol pump,,18.54087,73.88548,,,,,,
40254,155782,Income Tax Office,,18.52477,73.87718,,,,,,
32062,153783,Rosary School Corner,,18.49174,73.78919,,,,,,
40255,155783,Mhalsakant College,,18.64887,73.77533,,,,,,
32063,151154,Gadkarivasti,,18.4941,74.13205,,,,,,
32064,151539,Hatti Chowk,,18.46827,73.85258,,,,,,
40256,155785,Samath School,,18.63247,73.84027,,,,,,
40257,155786,Samath School,,18.63253,73.84031,,,,,,
32067,154474,Sutardara,,18.5155,73.80786,,,,,,
40259,155789,Pawar Vasti Keshavnagar,,18.53349,73.94059,,,,,,
32068,150714,Chillal Masala Company,,18.3492,73.82388,,,,,,
40260,155790,Pawar Vasti Keshavnagar,,18.53346,73.94062,,,,,,
32069,154485,Sutarwadi Paud Road,,18.51553,73.65614,,,,,,
40262,155787,Ganesh Mandir Keshavnagar,,18.53295,73.94058,,,,,,
32070,153445,Poultry Farm Rehe,,18.57335,73.64983,,,,,,
32071,155035,Dehu Phata Chakan Road,,18.73911,73.75528,,,,,,
40263,155788,Ganesh Mandir Keshavnagar,,18.53287,73.94063,,,,,,
32072,151099,E Ward Office,,18.64762,73.85062,,,,,,
32074,150167,Amrai,,18.42109,73.7301,,,,,,
32076,151648,Indira Vasahat,,18.48163,73.90065,,,,,,
32077,151003,Dhorevasti,,18.5731,74.02692,,,,,,
40269,155796,Sidharthnagar,,18.47749,73.90439,,,,,,
40270,155800,Thakarwadi,,18.43802,73.69598,,,,,,
40271,155802,Pargewadi,,18.43745,73.69833,,,,,,
32079,152918,Muncipal Dawakhana,,18.5294,73.83299,,,,,,
40272,155804,Malwadi,,18.43777,73.69927,,,,,,
32080,151636,Inamdarvasti Rahutwadi,,18.52072,73.69615,,,,,,
32081,150601,Borkarvasti,,18.48877,74.04599,,,,,,
40273,155806,Patil Wada,,18.43777,73.70016,,,,,,
32082,150813,Daak Bungalow,,18.40517,73.85603,,,,,,
40274,155808,Vadachi wadi,,18.43563,73.70745,,,,,,
32083,154136,Shinde Chhatri,,18.49201,73.89447,,,,,,
40275,155810,Shelarwadi,,18.43433,73.71184,,,,,,
32084,153213,Panyachi Taki Navi Sangvi,,18.57541,73.81532,,,,,,
32086,154657,Trimurti Garden,,18.45258,73.84388,,,,,,
40278,155809,Shelarwadi,,18.43433,73.71188,,,,,,
32087,153997,Sastevasti,,18.67596,73.85782,,,,,,
40279,155807,Vadachi wadi,,18.4357,73.70748,,,,,,
32088,151082,Elpro Company,,18.63299,73.78536,,,,,,
40280,155805,Patil Wada,,18.43781,73.70013,,,,,,
40281,155803,Malwadi,,18.43779,73.69932,,,,,,
32089,151762,Jalindarbaug Wadki,,18.44894,73.97045,,,,,,
32090,153517,Pride Ashiyana Society,,18.60984,73.91127,,,,,,
40282,155801,Pargewadi,,18.43748,73.69836,,,,,,
32091,154307,Simla Office,,18.52879,73.85,,,,,,
40283,155799,Thakarwadi,,18.43806,73.69593,,,,,,
32092,154312,Sindh Colony Baner Road,,18.54867,73.81303,,,,,,
40284,155813,Sheetal Petrol Pump,,18.46971,73.88885,,,,,,
32093,151892,Kalamsheth,,18.52521,73.58128,,,,,,
40285,155815,Satyananad Hospital,,18.47084,73.88891,,,,,,
32094,152685,Maruti Mandir Talegaondabhade Road,,18.71985,73.68284,,,,,,
40286,155817,Kondhwa,,18.47319,73.88908,,,,,,
32095,150441,Bhaji Mandai Hadapsar,,18.50101,73.93359,,,,,,
40287,155819,Rajivgandhi Hospital/Yerwada,,18.54526,73.8837,,,,,,
32096,150528,Bhondvevasti Ravet,,18.65319,73.73757,,,,,,
40288,155821,Urdu Vidhyaniketan School no.12,,18.52702,73.87693,,,,,,
32097,154383,Spine Road Chowk,,18.66725,73.79643,,,,,,
40289,155822,Urdu Vidhyaniketan School no.12,,18.52665,73.87707,,,,,,
40290,155820,Rajivgandhi Hospital/Yerwada,,18.54527,73.88368,,,,,,
32098,154112,Shelkevasti,,18.65933,73.72796,,,,,,
40291,155818,Kondhwa,,18.47309,73.88916,,,,,,
32099,154529,Talegaon General Hospital,,18.73361,73.67847,,,,,,
40292,155816,Satyananad Hospital,,18.47093,73.88908,,,,,,
32100,151123,Fatima Nagar Wanowrie,,18.50614,73.90096,,,,,,
40293,155814,Sheetal Petrol Pump,,18.46979,73.88903,,,,,,
32101,151213,Ganeshnagar Ambegaon Pathar,,18.46208,73.84611,,,,,,
32102,151391,Gokhalenagar Vasahat,,18.52488,73.82697,,,,,,
40295,155823,Bitwise Tower,,18.55698,73.77005,,,,,,
32103,154281,Shreenagar,,18.60803,73.781,,,,,,
40296,155824,Bitwise Tower,,18.55703,73.77024,,,,,,
32104,151263,Ganj Peth Police Chowky,,18.50889,73.86198,,,,,,
40297,31049,Dapodi,,18.58107,73.8343,,,,,,
40298,41049,Dapodi,,18.581,73.8346,,,,,,
32106,150581,Blue Diamond Hotel,,18.53542,73.88554,,,,,,
40299,31050,Phugewadi,,18.58462,73.83344,,,,,,
32107,150641,Carline Company,,18.67013,73.959,,,,,,
40300,31051,Ma Na Pa School Phugewadi,,18.58998,73.83154,,,,,,
32108,154229,Shivnagar,,18.5389,73.78468,,,,,,
40301,31052,Atlas Copco,,18.5958,73.82885,,,,,,
40302,31053,Kasarwadi,,18.60262,73.8256,,,,,,
40303,31054,Nahisk Phata,,18.60849,73.82079,,,,,,
40304,31055,Vallabh Nagar,,18.61617,73.81427,,,,,,
32112,153119,Nishigandha Farm,,18.59723,73.60438,,,,,,
40305,31056,H. A. Company,,18.62109,73.80998,,,,,,
40306,31057,Kharalwadi,,18.62319,73.80817,,,,,,
32114,150103,Alankar Police Chowky,,18.49792,73.82695,,,,,,
40307,31058,PCMC Bhavan,,18.62717,73.80473,,,,,,
40308,31059,Ahilyadevi Holkar Morwadi,,18.63051,73.80194,,,,,,
32116,151783,Jawalgaon,,18.59123,73.61059,,,,,,
40309,31060,Empire Estate,,18.63397,73.79888,,,,,,
32117,154947,Waghere Heights,,18.6076,73.80202,,,,,,
40310,31061,Chinchwad Station,,18.63964,73.79403,,,,,,
40311,31062,Jayashree Talkies,,18.64199,73.79215,,,,,,
32119,154427,ST Stand Paud,,18.52369,73.61887,,,,,,
40312,31063,Kalbhor Nagar,,18.64572,73.78899,,,,,,
32120,154042,Seeta Anusya Niwas,,18.67336,73.97006,,,,,,
40313,31064,Akurdi,,18.6508,73.78464,,,,,,
32121,152829,Model Colony,,18.52932,73.83844,,,,,,
40314,31065,Bajaj Auto,,18.65374,73.78223,,,,,,
32122,153353,Phulenagar Landewadi,,18.62136,73.81794,,,,,,
40315,31066,Nigdi,,18.65845,73.778,,,,,,
32123,154516,Tajnevasti,,18.63233,73.73326,,,,,,
40316,41050,Phugewadi,,18.58627,73.83333,,,,,,
32124,153834,Sahwas Society,,18.4907,73.81775,,,,,,
40317,41051,Ma Na Pa School Phugewadi,,18.58992,73.83189,,,,,,
40318,41052,Atlas Copco,,18.59659,73.8288,,,,,,
32126,151925,Kalpataru Society Koregaonpark,,18.53946,73.89539,,,,,,
40319,41053,Kasarwadi,,18.60269,73.82593,,,,,,
32127,152372,Lakshminagar Galli Number,,18.59276,73.81982,,,,,,
40320,41054,Nahisk Phata,,18.60827,73.82135,,,,,,
32128,152619,Mandai,,18.50659,73.90672,,,,,,
40321,41055,Vallabh Nagar,,18.61423,73.81621,,,,,,
32129,153267,Pashan Tale,,18.53477,73.78024,,,,,,
40322,41056,H. A. Company,,18.6198,73.81142,,,,,,
32130,152442,Lonigaon,,18.489,74.02558,,,,,,
40323,41057,Kharalwadi,,18.6234,73.80836,,,,,,
32131,153946,Sangvi College,,18.64591,73.803,,,,,,
40324,41058,PCMC Bhavan,,18.62706,73.80529,,,,,,
32132,151261,Ganjavewadi,,18.51046,73.84334,,,,,,
40325,41059,Ahilyadevi Holkar Morwadi,,18.6308,73.80204,,,,,,
32133,152311,Kumbare Park,,18.50322,73.79803,,,,,,
40326,41060,Empire Estate,,18.63431,73.79904,,,,,,
32134,153390,Pinok Society,,18.56037,73.80354,,,,,,
40327,41061,Chinchwad Station,,18.63988,73.79436,,,,,,
40328,41062,Jayashree Talkies,,18.64222,73.79235,,,,,,
32136,153367,Pimplenilakh Shala,,18.57246,73.79505,,,,,,
40329,41063,Kalbhor Nagar,,18.64637,73.78878,,,,,,
32137,150034,Abhinav College,,18.54524,73.77869,,,,,,
40330,41064,Akurdi,,18.65108,73.78469,,,,,,
32138,150110,Alard College,,18.61025,73.71994,,,,,,
40331,41065,Bajaj Auto,,18.65375,73.78245,,,,,,
32139,151557,Hingane,,18.48085,73.82576,,,,,,
40332,41066,Nigdi,,18.65855,73.77814,,,,,,
32141,155010,Yadavvasti Naigaon Chaufula,,18.51507,74.08575,,,,,,
32142,154692,UP Hotel,,18.54687,73.87418,,,,,,
40335,155837,Kamthadi,,18.25258,73.89235,,,,,,
32143,151719,Jadhavwadi Phata Chikhali,,18.68188,73.81954,,,,,,
32144,153541,Punawale corner,,18.63473,73.74126,,,,,,
40336,155838,Kamthadi,,18.25249,73.89209,,,,,,
40337,155839,Khutwad Vasti,,18.24538,73.89805,,,,,,
40338,155840,Khutwad Vasti,,18.24527,73.89788,,,,,,
40339,155842,Harichandri,,18.23616,73.90701,,,,,,
32147,150234,ARDL Office,,18.53793,73.80203,,,,,,
40340,155843,Harichandri,,18.23613,73.90657,,,,,,
40341,155844,Kapurhoal,,18.2324,73.91269,,,,,,
32149,154000,Saswad Road Corner,,18.4652,73.96207,,,,,,
32150,154007,Satav Park,,18.57862,73.986,,,,,,
40342,155845,Kapurhoal,,18.23223,73.9126,,,,,,
40344,155827,Indu lowns,,18.45714,73.83534,,,,,,
32152,154363,Sonarwadi Phata,,18.45453,73.72459,,,,,,
40345,155829,Vishv Vihar Society,,18.45916,73.83563,,,,,,
32153,151745,Jaibhavani Warehousing,,18.47779,73.96378,,,,,,
32154,151771,Jambhulwadi,,18.4276,73.83797,,,,,,
40347,155833,Sinhgad Collage,,18.46373,73.83658,,,,,,
32155,152278,Krushna Mandir Nigdi,,18.6635,73.77316,,,,,,
32156,154956,wahilenagar,,18.67427,73.88558,,,,,,
40348,155834,Sinhgad Collage,,18.46371,73.83662,,,,,,
40349,155832,Saurabh Palase,,18.46102,73.83601,,,,,,
32157,153076,Nere Phata,,18.63873,73.72197,,,,,,
32158,153619,Railway Crossing Manjri,,18.51327,73.97012,,,,,,
40350,155830,Vishv Vihar Society,,18.45911,73.83567,,,,,,
32159,153345,Philips,,18.6257,73.83407,,,,,,
40351,155828,Indu lowns,,18.45707,73.83542,,,,,,
32160,152200,Kodhanpur Phata,,18.34848,73.85177,,,,,,
32161,152359,Lake Town Gate Number,,18.45741,73.86479,,,,,,
32163,152942,Nageshwar Vidyalay,,18.68037,73.84854,,,,,,
32164,150146,Ambegaon Phata,,18.43767,73.8465,,,,,,
32165,150170,Anand Ashram,,18.69335,74.04399,,,,,,
32167,153767,RD Colony,,18.57673,73.87663,,,,,,
32168,153098,Nilayam Talkies,,18.50283,73.85079,,,,,,
32169,150761,Choundhe Shala,,18.58639,73.78093,,,,,,
40361,155866,Era Bekri,,18.56951,73.78136,,,,,,
32170,150356,Balewadi Phata,,18.56321,73.78318,,,,,,
40362,155864,Baburao Genuji Balwadkar Shala,,18.57499,73.77737,,,,,,
40363,155858,Sai Chowk,,18.57458,73.77108,,,,,,
32172,153806,Sachapir Street,,18.51637,73.87189,,,,,,
40364,155862,Mitcon,,18.57493,73.76569,,,,,,
32173,154666,Tukainagar,,18.47168,73.82634,,,,,,
32174,153361,Pimplegurav Ma Na Pa Shala,,18.59169,73.81816,,,,,,
32175,150613,B Sub Depot,,18.67544,73.75979,,,,,,
40367,155865,Baburao Genuji Balwadkar Shala,,18.57502,73.77735,,,,,,
32176,154494,Swapnnagari,,18.63504,73.82018,,,,,,
40368,155867,Era Bekri,,18.56993,73.78123,,,,,,
40369,155868,Damini lowns,,18.45592,73.76856,,,,,,
32177,153871,Saipuram Corner,,18.447,73.81424,,,,,,
40370,155870,NDA 10 No Gate,,18.45017,73.76373,,,,,,
40371,155872,NDA 10 No Gate Bus Sthanak,,18.44682,73.76173,,,,,,
40372,155873,NDA 10 No Gate Bus Sthanak,,18.44674,73.76156,,,,,,
32180,150101,Alandi Phata,,18.73148,73.8563,,,,,,
40373,155869,Damini lowns,,18.45603,73.76857,,,,,,
