stop_id,stop_name,stop_lat,stop_lon
31602,Lullanagar,18.48519,73.88963000000001
39794,Viskar India Company,18.51116,73.68488
31603,Ramnagar Bopkhel,18.58752,73.85856
39795,Wadia College,18.53484,73.88036
31605,Dnyaneshwar Bhint,18.678420000000003,73.89703
31606,Newale Chowk,18.664260000000002,73.80695
39798,Ishanagari,18.4875,73.80311999999999
31607,Jadhavwadi Phata Chikhali,18.67959,73.81940999999999
31608,Kunjirwadi Phata,18.48839,74.06798
31609,Ghotawade Phata,18.51299,73.67832
31610,Girme Park,18.54961,73.77304000000001
31611,Narhegaon,18.449,73.82885
31613,Maan,18.575210000000002,73.7085
31616,Mukbadhir Shala,18.66029,73.76431
39808,Mata vaishnavi devi mandir,18.63597,73.8442
39809,Indrayani nagar,18.63552,73.84081
31618,Dugad Farm,18.444760000000002,73.8534
39810,Sunshine plaza,18.63833,73.84159
31619,Dattanagar Katraj Road,18.44944,73.84899999999999
39811,yashwantrao chavan chowk,18.639229999999998,73.84005
39812,Rajdeep Engineering,18.64056,73.8368
31620,Ravet Chowk,18.6448,73.74419
39813,Vishweshwar Chowk,18.6427,73.83236
31621,Thermax Chowk,18.66041,73.79374
39814,Pradeep engineering,18.64408,73.83024
31622,Nehrunagar Depot,18.62961,73.81931999999999
39815,Khande Vasti,18.64539,73.82819
31623,Chaudhari vasti  Phata,18.51417,74.08979000000001
39816,Jay Bhavani Hardware,18.6513,73.83169000000001
31625,Akurdi Railway Station,18.64902,73.76531999999999
39817,Khandewasti Chowk Spine road,18.65365,73.83332
31626,Shitolevasti Susgaon,18.55366,73.74964
39818,Tulsi Land mark,18.65727,73.82897
31627,Sai Chowk Pashan Sus Road,18.54358,73.78568
39819,Richwood Society,18.65824,73.82774
31628,Tarwadevasti,18.47501,73.92454000000001
39820,Shubham Bangla,18.6604,73.82745
39821,Shivshrushti park chowk sector no 13,18.66319,73.82969
31629,Canal,18.49766,73.93324
31630,Jspm College,18.4717,73.93457
39822,Sanjay Residency,18.66369,73.82806
31631,Rajendranagar,18.504939999999998,73.84307
39823,CNG Pump,18.663829999999997,73.82668000000001
39824,CNG Pump,18.663970000000003,73.82665
31632,Annasaheb Magar Stadium,18.63822,73.82172
39825,Sanjay Residency,18.66378,73.82823
31634,A Ward Office,18.65577,73.7732
39826,Shivshrushti park chowk sector no 13,18.66319,73.82998
39827,Shubham Bangla,18.6603,73.82760999999999
31635,Balaji Chowk,18.54232,73.79071
39828,Richwood Society,18.65861,73.82785
39829,Tulsi Land mark,18.657420000000002,73.82935
31637,Tathwade,18.62858,73.75428000000001
39830,Khandewasti Chowk Spine road,18.653489999999998,73.83338
31638,Vilas Nandgude Niwas,18.57911,73.78588
39831,Jay Bhavani Hardware,18.651239999999998,73.83182
31639,Nutan Vidyalaya,18.73004,73.67638000000001
39832,Khande vasti,18.64516,73.82876999999999
31640,Vadgaon Sheri Phata,18.55901,73.91304000000001
39834,Vishweshwar Chowk,18.64276,73.83249
31642,Military Hospital Rangehills,18.55477,73.84325
39835,Rajdeep Engineering,18.64058,73.83689
31643,Phulenagar Landewadi,18.62129,73.81793
39836,yashwantrao chavan chowk,18.639470000000003,73.83979000000001
39837,Sunshine plaza,18.63833,73.84161999999999
39838,Mata vaishnavi devi mandir,18.63589,73.84446
31646,Tata HoneyWell Company,18.5115,73.91696
31647,Jadhavwadi Chikhali,18.67025,73.82451999999999
31648,Runwal Project,18.48761,73.79491999999999
39841,Shitla devi chowk,18.67716,73.72283
31649,Kalyaninagar,18.54651,73.90611
39842,Janseva Hospital,18.67524,73.72046
39843,Mamurdi Gaon,18.674220000000002,73.71829
31651,Jeevan Shikshan Mandir Vanjalwadi,18.42096,73.80205
31652,Gunjan Corner,18.54584,73.88914
39844,Patil Vasti,18.67272,73.71644
39845,Gahunje Phata,18.6717,73.71127
31653,Hegdewar Bhavan,18.65217,73.76595999999999
39846,Sai Nagar,18.67983,73.71207
31654,Dhamalevasti Nandegaon,18.55591,73.7204
39847,Sai Nagar,18.6798,73.71215
31655,Ghotwadegaon Phata,18.5457,73.66872
39848,Gahunje Phata,18.671689999999998,73.71139000000001
31656,Patil Colony,18.46264,73.81470999999999
31657,Bhaji Market,18.48937,73.86372
39849,Patil Vasti,18.67291,73.71644
39850,Mamurdi Gaon,18.67434,73.71835
31658,Bungalow Number 158,18.45039,73.74986
39851,Janseva Hospital,18.67526,73.72044
39852,Shitla devi chowk,18.67734,73.72291
31660,Petrol Pump Dhanora,18.67011,73.91917
39853,Shivaji Vidhyalay,18.67791,73.72389
31663,Dnyaneshwar Paduka,18.526429999999998,73.84179
39855,Ramnagar,18.650489999999998,73.79733
39856,Vidhyanagar,18.65372,73.79873
31665,Rajendranagar,18.50486,73.84308
39857,HDFC Bank,18.655260000000002,73.80333
39858,Bandhan Sweet Mart,18.657339999999998,73.80481999999999
31667,Panmala,18.500529999999998,73.84488
39859,Bandhan Sweet Mart,18.65768,73.80514000000001
39860,HDFC Bank,18.655079999999998,73.80326
39861,Vidhyanagar,18.65364,73.79874000000001
31669,Materevasti,18.56987,73.65999000000001
39862,Ramnagar,18.6504,73.79745
31671,United Western Sabhagrugha,18.49245,73.82758000000001
39863,Ramnagar Corner,18.6525,73.79503000000001
31672,Uruli Kanchan,18.48736,74.13004000000001
39864,Ashwaryam soc.,18.65198,73.79160999999999
31673,Manoharnagar,18.7346,73.68935
31674,Bharat Ele Company,18.526120000000002,73.782
31675,Kondhwa Kh,18.473,73.88911
31676,Loni Station,18.489279999999997,74.02176
31677,Inland Containors,18.78255,73.69344
31678,Dr Sayyad Dawakhana,18.56475,73.83104
31679,Ashoka Bungalow,18.64966,73.77595
31680,Balkawadevasti,18.5201,73.64097
31682,Theur Phata,18.48876,74.05178000000001
31683,Morwadi Chowk,18.62964,73.80275999999999
31684,Sutarwadi Pashan,18.53856,73.78186
31685,Chillal Masala Company,18.34918,73.82387
31686,Rakshalekha Society,18.49875,73.83885
31687,Bopodigaon,18.571579999999997,73.8379
31689,Gavali Matha,18.636879999999998,73.82601
31691,Gokulnagar Narhe Road,18.45937,73.81506999999999
31692,Kawdipat,18.49222,74.00076
39886,Dwarka City Phata,18.769479999999998,73.81108
39887,Dwarka City Phata,18.76953,73.81104
31696,Sai Industries,18.439020000000003,73.86296999999999
39888,Sutarwadi Bus Stand,18.53874,73.78130999999999
31697,Kasarsai Karkhana,18.63915,73.68016999999999
39889,Sutarwadi Bus Stand Up,18.5387,73.78130999999999
31698,Satavwadi,18.49765,73.94171
39890,Mhalunge Gaon,18.75756,73.80938
31699,Tilakbaug,18.39507,73.76675
39891,Mhalunge Gaon,18.75769,73.80949
31700,Kunjirvasti,18.52194,73.98348
39892,Ranmala Hotel,18.551779999999997,73.79696
39893,Ranmala Hotel,18.55162,73.79734
39894,Sant Tukaram MNP School,18.54915,73.79127
31703,Mental Corner,18.56521,73.87801
39895,Sant Tukaram MNP School,18.549229999999998,73.79133
31704,Mohakarwadi,18.455820000000003,73.71988
39896,Sai Garden Bulding,18.55172,73.79160999999999
31705,IIMS Institute,18.61821,73.70416
39897,Sai Garden Bulding,18.55164,73.79167
31706,Indoorance Company Chakan Mhalunge,18.741429999999998,73.80684000000001
39898,International Pre School,18.55211,73.79196
31707,Sandesh Model Colony,18.7161,73.84875
39899,International Pre School,18.55197,73.79196
31708,Sayli Restaurant,18.54221,73.77754
39900,Kolte Patil Project,18.55199,73.79386
39901,Kolte Patil Project,18.551920000000003,73.7936
39902,D Mart,18.56673,73.8075
31711,Radha Hotel,18.56997,73.76505999999999
39903,D Mart,18.56679,73.80761
31712,Shinde Farm Kusgaon Road,18.33437,73.831
31716,Kedarinagar Corner,18.48676,73.90024
39908,Akurdi gaon,18.6507,73.77844
31717,Na Ta Wadi,18.53471,73.84885
39911,MaNaPa Davakhana,18.64997,73.78182
31719,Shikshak Society,18.57508,73.78944
31720,Garisson Engineering,18.45355,73.7532
39912,Kamshet,18.7512,73.55357
39913,Kamshet,18.75119,73.5537
31721,Gokhalemala,18.65084,73.88221
39914,Kamshet Corner,18.75996,73.55463
31722,Shindevasti Dongergaon,18.62329,74.0797
39915,Kamshet Corner,18.76022,73.55449
39916,Bhaji Mandai,18.75451,73.55426999999999
31725,Dabhadevasti Perane Road,18.62167,74.09872
39918,Naygaon,18.75836,73.5731
39919,Naygaon,18.7585,73.57343
31728,Link Road,18.54184,73.78495
39920,Saidham,18.75711,73.58298
39921,Saidham,18.75731,73.58286
31729,Harpalevasti Fursungi,18.47672,73.96137
39922,Kanhe Phata,18.75705,73.59357
39924,Panjabi Hotel,18.755010000000002,73.60257
31733,Parmarnagar,18.50265,73.9008
39925,Panjabi Hotel,18.755229999999997,73.60252
39926,Bramhanwadi,18.7491,73.62040999999999
31734,Shiwarkar Garden,18.49837,73.90034
39927,Bramhanwadi,18.74929,73.62051
39928,Vadgaon Vairles,18.74643,73.62714
39929,Vadgaon Vairles,18.74673,73.62701
39930,Wirless Station,18.74869,73.62194000000001
31738,Indian Hume Pipe,18.469910000000002,73.82021999999999
39931,Wirless Station,18.74887,73.62191
31739,Torana Garden,18.59704,73.90895
39932,Vadgaonmawal Phata,18.72963,73.65153000000001
31740,NDA Gate Colony 10,18.454279999999997,73.76702
39933,Vadgaonmawal Phata,18.7297,73.6519
31743,Bhosale Petrol Pump,18.661820000000002,73.81298000000001
31745,Om Ayran Chowk,18.56215,73.79039
39938,Vipraj Company,18.71528,73.67497
31747,Indrayani Darshan,18.68994,73.71689
39939,Vipraj Company,18.715220000000002,73.67543
31748,Sandhyanagar,18.545920000000002,73.8035
39942,Bhamchandra Vidhyalay Vasuli,18.79486,73.76612
31751,Vakhar Mahamandal Bhosari,18.64774,73.85078
39943,Bhamchandra Vidhyalay Vasuli,18.794829999999997,73.76621
31752,Kunjirwadigaon,18.48505,74.0693
39944,Vasuli Phata,18.78744,73.77149
31753,Galinde Path,18.48473,73.81045
39945,Vasuli Phata,18.78749,73.77154
31754,Ganeshnagar Ambegaon Pathar,18.46207,73.84613
39946,Bhomboli Phata,18.78728,73.77571999999999
39947,Bhomboli Phata,18.7873,73.77575999999999
31755,Kirloskar Company,18.36135,74.02628
31756,Bob International School,18.64161,73.65755
39948,Marshal Company Savardari,18.78088,73.77665
31757,Chikhali,18.68364,73.81438
39949,Marshal Company Savardari,18.78097,73.77648
39950,Savardari Phata,18.77121,73.77549
39951,Savardari Phata,18.77115,73.77526999999999
39952,Hyundai Gate,18.75735,73.77620999999999
31761,Tapkirnagar Charholi,18.659779999999998,73.89534
39953,Hyundai Gate,18.75747,73.77605
31762,Darshan Hall,18.62933,73.78668
39954,Hyundai Chowk,18.754360000000002,73.77717
31763,Ovhalvasti,18.34856,73.85144
39955,Hyundai Chowk,18.75423,73.77709
39956,DSV Company,18.74932,73.78542
31765,Banacha Odha,18.627,73.86462
39957,DSV Company,18.749229999999997,73.78524
39958,Sangvi College,18.64552,73.80163
31767,Ghulevasti Manjari,18.52534,73.95971999999999
39959,Sangvi College,18.64552,73.80174
31768,Kondhwa Bk Corner,18.45265,73.89107
39962,Dangat Patilnagar,18.465410000000002,73.81787
31770,Vanwadi Police Station,18.50739,73.91802
39963,Dangat Patilnagar,18.46527,73.81766999999999
39964,PK Biryani House,18.46286,73.82015
31772,Trikonibaug,18.56375,73.85301
39965,PK Biryani House,18.46268,73.81975
31773,Chhajed Petrol Pump,18.57248,73.83400999999999
39966,Nikhil Garden,18.461920000000003,73.82122
39967,Nikhil Garden,18.4609,73.8218
39968,Ganesh Garden,18.46051,73.82379
39969,Ganesh Garden,18.46047,73.82377
31777,Big India,18.65706,73.76507
39970,Ghulenagar,18.463420000000003,73.82500999999999
31779,Chakan Talegaon Chowk,18.75539,73.85878000000001
39972,Mhashicha Gotha,18.46094,73.82515
31780,Kondhwa Hospital,18.43927,73.8953
39973,Mhashicha Gotha,18.46085,73.82497
31781,Hotel Sagar,18.33557,73.85300000000001
39974,Pune Airport,18.578039999999998,73.90791999999999
31782,Nimbalkarvasti,18.437070000000002,73.89614
31783,Ma Na Pa Dengle Pul,18.523410000000002,73.85471
39975,Pune Airport,18.578039999999998,73.90808
31784,Karvenagar,18.488789999999998,73.8142
39977,Kudale baug,18.47479,73.82229
31785,Garware Bungalow,18.48965,73.77972
39978,Anandnagar,18.4778,73.82361
31786,Indrayani Pul Talawade Road,18.712220000000002,73.79766
39979,Nausha maruti,18.493270000000003,73.83567
31787,Hadapsar Gadital Saswad Road,18.5002,73.93903
31788,Childrens School,18.42775,73.76746999999999
39981,Kataria School,18.49707,73.86556
39982,Nausha maruti,18.49377,73.83598
39983,Anandnagar,18.47789,73.82385
39984,Kudale baug,18.47457,73.8224
39985,Brahma Hotel,18.4734,73.82165
39986,Vadgaon Bridge,18.46528,73.81611
31794,Gorhe Kh,18.40598,73.75184
39987,Andh shala,18.45305,73.79415999999999
39988,Panchshilnagar,18.42277,73.75555
39989,Gorhe Petrol Pump,18.41416,73.76276999999999
31798,Bhumkarnagar,18.44924,73.83433000000001
39990,K.C Thakkre School(Daruwala Pool),18.51944,73.86222
39991,Janta Vasahat,18.49527,73.8375
31800,Maruti Mandir Talegaondabhade Road,18.72018,73.68276
39992,Chandrabhaga Nagar (School),18.45416,73.85188000000001
31801,Ganesh Mandir Pimplenilakh,18.57395,73.79536
39993,Chandrabhaga Nagar (School),18.45395,73.85200999999999
39994,Venkateshwara shala,18.40638,73.75444
31803,Lodha Hospital,18.48313,73.80128
31804,Warhade Phata,18.729779999999998,73.65959000000001
31807,Ghole Road Press,18.52448,73.84231
31808,Childrens School,18.42783,73.76741
31809,Dashbhuja Ganpati,18.48845,73.8466
40005,Gogte shala,18.52528,73.85574
31813,Dhayareshwar Mandir,18.4423,73.81436
40006,Gogte shala,18.52528,73.85546
31815,Walhekarwadi Corner,18.6432,73.75299
40008,Dandekar Pul Corner,18.50277,73.85361
31816,Icchapurti Ganesh Mandir,18.455460000000002,73.85098
40009,Janardhan Police Chowki,18.508879999999998,73.85221999999999
31817,Pari Company,18.44487,73.8215
31818,Botanical Garden,18.56265,73.8258
31819,Cable Company,18.51481,73.65928000000001
31820,Ingalenagar,18.52733,73.95069000000001
31821,Tadiwala Road,18.530170000000002,73.87498000000001
31822,Gaymukh,18.449,73.83839
31823,Green Field Society,18.63537,73.81584000000001
31824,Vanwadi Bazar,18.49511,73.89459000000001
31825,Highway Corner,18.45579,73.93306
31826,Suncity,18.47471,73.81375
31827,Dagadi Nagoba,18.51778,73.86169
31828,Fadtarevasti,18.6497,74.05752
31829,Mutton Market rangehills,18.55317,73.84328000000001
31830,Kamela,18.48238,73.89121999999999
31831,Medi Point,18.56503,73.80237
40024,Vidyaniketan 6 Yerwada,18.55281,73.88633
31832,Khadakwadi Phata,18.418020000000002,73.71661999999999
31833,Kasarsai,18.6278,73.67854
40025,gandhinagar,18.54889,73.88903
31834,Gadikhana,18.51374,73.8573
40026,Santanagar,18.59571,73.93209
40027,Gurudwara Lohegaon,18.594160000000002,73.92553000000001
31836,Sector Number,18.640610000000002,73.84515999999999
31837,Suyash Mangal Karyalay,18.67321,73.90953
31838,Shirke Company,18.52851,73.90619000000001
40031,Lohegaon Smashan bhoomi,18.59453,73.92777
40032,Santanagar,18.5958,73.9321
31840,Sahastrabuddhe Samadhi,18.52826,73.84215
31841,Wadkarmala,18.47997,73.92769
40033,Tukaram nagar,18.48027,73.83306
31842,Rajguru Mahavidyalay,18.85049,73.88731
40034,Vidyaniketan 5 (Bopodi),18.57031,73.83281
40035,Sawant Petrol Pump,18.573529999999998,73.88472
31843,Salunke Vihar,18.4811,73.90576
40036,Sinhgad,18.3861,73.7674
31845,Chinchwadgaon,18.630129999999998,73.78215
40037,Khadakwasala Dharan Corner,18.44,73.77335
31846,Ramkrushna Mangal Karyalay,18.5856,73.82186
40038,Khadakwasla Samshan Bhumi,18.44135,73.77165
31847,Quarter Gate,18.516029999999997,73.87046
40039,Khadakwasla Dharan Corner,18.4401,73.77341
40040,Khadakwasla Smashan Bhumi,18.44139,73.77152
40041,Sinhgad,18.38609,73.76742
31849,Hanuman Mandir Pisoli,18.45114,73.8978
40042,Pratiknagar Chowk,18.56813,73.8793
31850,Malwadi Dehu,18.71136,73.76102
31851,Yerawada,18.54489,73.88296
40043,Prabha Tyre,18.44877,73.85564000000001
31852,Marunjigaon,18.61215,73.7166
40044,Gajanan Maharaj Math,18.49265,73.85061
31853,Shivshankar Super Market,18.44057,73.86608000000001
40045,Vidyaniketan-1,18.506729999999997,73.85526999999999
40046,Vidyaniketan-1,18.506729999999997,73.85526
31855,Gaimukh,18.44899,73.83853
40047,K.K. Market,18.46886,73.86079000000001
40048,Teen Hathi Chowk,18.468239999999998,73.8527
31857,Sastevasti,18.67604,73.85792
40049,7 Loves Chowk,18.50178,73.86904
40050,Kalmaadi Shala,18.5251,73.8652
31858,Lucky Wajankata,18.46249,73.95118000000001
31859,Parade Ground NDA,18.45925,73.75726
40051,7 Loves Chowk,18.50198,73.8692
31860,Industrial Company,18.65513,74.0534
40052,Teen Hathi Chowk,18.4683,73.85304000000001
40053,K.K. Market,18.46896,73.86075
31861,Kondhwagate Colony Number 10,18.45423,73.76703
31862,Modern College Moshi,18.67935,73.84121999999999
40054,Pawarwadi Phata,18.5893,73.95664000000001
31863,Pashan Naka,18.53765,73.79585
40055,Pawarwadi Phata,18.58923,73.95663
40056,Dhanori,18.59674,73.8971
31864,Sadhu Vaswani Chowk,18.5255,73.87657
23672,Pimplekarvasti,18.433020000000003,73.84111999999999
40057,Gagangiri,18.5841,73.88433
31865,Pawarmala,18.47481,73.97138000000001
40059,Vidyaniketan 17,18.5731,73.8801
31867,Bhilarewadi Kalyan,18.34751,73.75621
31868,Central Restaurant,18.68737,73.71996
40060,Gagangiri,18.58473,73.88458
31869,Pasalkarvasti,18.27189,73.87931999999999
40062,Renuka Swaroop School,18.5077,73.85042
31870,Janwadi Corner,18.528029999999998,73.82486999999999
31871,Ma Na Pa Nava Pul,18.524060000000002,73.85395
40063,Samrat Chowk,18.63411,73.80586
31872,Guruprasad Bungalow,18.53678,73.88095
31873,Jijamata Chowk,18.72152,73.68437
40065,Shivbhumi Vidhyalay,18.64294,73.80086
31874,Malwadi Wadgaon Mawal Road,18.73576,73.69878
40066,Mohan Nagar Police Chowki,18.646829999999998,73.8005
31875,Manik Press Road,18.52007,73.62831
40067,Ramnagar Corner,18.6527,73.79553
31876,Potoba Mandir,18.73945,73.63412
40068,Shree Bhavani Vajan Kata,18.65417,73.79971
31877,Sunrise Residency,18.72823,73.65437
31878,IMD Colony,18.537770000000002,73.80532
40070,Shivbhumi Vidhyalay,18.642970000000002,73.80089
31879,Bhushan Society,18.44859,73.86365
40072,Samrat Chowk,18.63415,73.80374
31880,Varchamala,18.50783,74.10349000000001
31881,Gavhanenagar,18.45994,73.93406
40073,Auto Cluster,18.63953,73.80349
40074,Auto Cluster,18.63964,73.8036
31883,Pancharatna Complex,18.75879,73.83546
40075,Sagar Colony,18.50301,73.80208
40076,Sagar Colony,18.50305,73.80201
31885,Bhagatwadi,18.4343,73.65331
40078,Tapovan,18.521420000000003,73.77934
31887,BR Gholap Vidyalay,18.57572,73.81051
40079,Ramnagar Colony,18.524520000000003,73.78072
40080,Jay Bhavani Nagar,18.53649,73.79068000000001
31888,Pimplekarvasti,18.433020000000003,73.84111999999999
31889,Bhaji Market,18.49993,73.93455
40081,Sant Tukaram Vidyaniketan 8,18.54949,73.79139
31890,Belhekarvasti,18.51861,73.97839
40082,Ramnagar Colony,18.52448,73.78079
31891,Anand Park,18.5565,73.80927
40083,Tapovan,18.52135,73.77944000000001
31892,Anant Talkies,18.52959,73.90245999999999
40084,Patil Nagar,18.520960000000002,73.77404
31893,Batliwala Haud,18.517139999999998,73.87737
40085,Dalwe wadi,18.45317,73.79555
40086,Vidhyaniketan 16 school,18.45944,73.81238
31895,VadgaonMawal Corner,18.73708,73.6395
40087,Dalwe wadi,18.453129999999998,73.79545999999999
40088,Ghulenager,18.46106,73.82564
31896,Poultry Farm Kandhare,18.35085,73.81313
31897,Sutar Dawakhana,18.504179999999998,73.80736
40089,Kendriya Vidhyalay,18.5534,73.81893000000001
40090,Dattamandir,18.5615,73.78539
31898,Hagawne Padal,18.44166,73.79035999999999
31899,Panyachi Taki Markal,18.67047,73.98122
40092,Mahatma Hotel Sopanbaug,18.57365,73.77505
31900,Bhargaon Industries,18.45359,73.82223
40093,Moze college,18.57505,73.76774
40094,Light Bill Office,18.56851,73.88143000000001
31903,Dayanand Shala,18.495420000000003,73.83096
40095,Vidyaniketan 9,18.5417,73.82906
40096,Gorhe Petrol Pump,18.4143,73.76294
40097,Panchshilnagar,18.42278,73.7555
40098,Andh shala,18.45317,73.79420999999999
40099,Vadgaon Bridge,18.46523,73.81623
31907,Fursungigaon Phata,18.475179999999998,73.9584
40100,Ramnagar,18.528570000000002,73.7914
40101,Lamantaanda,18.53787,73.80481999999999
31910,Dislevasti,18.60361,73.72995999999999
40102,Vitthalnagar,18.53679,73.79309
31911,Factory Road,18.56297,73.85211
40103,Bhagvati Nagar Corner,18.53647,73.79074
31912,Poona Poultry,18.70028,73.69188
40104,Bhagvati Nagar gaon,18.53712,73.78926
31913,Gajanan Maharaj Mandir Fursungi,18.47629,73.96059
40105,Ratan Park,18.539270000000002,73.78465
31914,Indrayaninagar,18.63537,73.84074
40106,Vishwakarma,18.54328,73.78785
31915,Varvegaon,18.30282,73.87098
40107,Vidhyaniketan,18.54942,73.79139
31916,Walhekarwadi Corner,18.64347,73.75309
40108,Nimaanvid Patti,18.54663,73.79075999999999
40109,Bhagvati nagar,18.53722,73.78915
31918,Rasalwadi Phata,18.58055,73.62082
40110,Jay Bhavani Nagar,18.53657,73.79074
31919,Swargate Depo,18.50016,73.86142
40111,Ramnagar,18.52877,73.79148
31920,Jakat Naka Saswad,18.36536,74.02255
40112,D Palace,18.51778,73.78027
40113,om Hospital,18.5163,73.78169
31922,Pravin Masala Company,18.315179999999998,73.86276
40114,Maratha Mandir,18.51205,73.78215
31923,Parade Ground Alandi Road,18.591089999999998,73.87425
40115,Bank of Maharashtra Baner road,18.51456,73.7824
31924,Bavdhangaon,18.516939999999998,73.78125
31925,Gandhi Training College,18.48432,73.8498
40117,Phoenix Plaza,18.44653,73.91105999999999
31926,Jeevannagar Hospital,18.587770000000003,73.862
40118,Swapnaganga Nagr,18.44323,73.91048
31927,Talab Company,18.46181,73.89029000000001
40119,Sunshine Society,18.43962,73.90999000000001
31928,Inam Aali,18.631970000000003,73.67921
40120,Brick Institutes,18.43767,73.90947
31929,PMT Chowk Bhosari,18.6204,73.85036
40121,Jagdamb Undri Pisoli,18.4334,73.90939
31930,Waki Bk,18.81031,73.87385
40122,Jagdamb Undri Pisoli,18.43325,73.90926
40123,Brick Institutes,18.43766,73.90941
31931,Gangardenagar,18.58993,73.81685
31932,Gurudwara,18.68319,73.72944
40124,Sunshine Society,18.439610000000002,73.90991
40125,Swapnaganga Nagri,18.443189999999998,73.91038
31933,Shree Control,18.444129999999998,73.82175
40126,Phoenix Plaza,18.44652,73.91098000000001
31935,Vijay Oil Mill,18.741429999999998,73.85902
31936,Sheti Mahamandal,18.52545,73.83015
31937,Harijanvasti,18.40791,73.76758000000001
31939,MIDC Pimpri,18.6434,73.80752
40131,Zenser Chowk,18.54888,73.9473
40133,Blue Berry Chowk,18.56387,73.94939000000001
31943,Shubham Hotel,18.45441,73.83703
40135,Durga Mata Mandir,18.55855,73.93804
31944,Green Park,18.55215,73.80388
40136,Durga Mata Mandir,18.55859,73.93829000000001
31945,Gujarwadi Phata,18.4385,73.86059
40137,Kholewadi Phata Vidyaniketan,18.570220000000003,73.93115
31946,Vakhar Mahamandal Marketyard,18.48989,73.87007
40138,Talegaon Phata,18.71519,73.67494
31947,Nadar City,18.54668,73.62997
40139,Talegaon Phata,18.71523,73.6753
31948,Punekarvasti,18.45536,73.91354
40140,Sathe Vasti Lohagaon Vadgaon shinde Road,18.59911,73.92554
31949,Bharat Forge Company,18.52929,73.9057
40141,Gajanan Mangal karyalay,18.60128,73.92621
31950,Bangarvasti,18.56869,74.03276
40142,Kirti Grapes,18.602929999999997,73.92774
31951,Kadamvasti Lonikand,18.616220000000002,74.01957
40143,Pathare Vasti Vadgaon shinde Road,18.60298,73.93016999999999
31952,Vishrantwadi,18.57403,73.87732
40144,Sanket Mangal Karyalay,18.604979999999998,73.93242
31953,Dagade Patil Farm,18.53085,73.56779
40145,M P Bharucha Farm,18.60782,73.93473
40146,Shinde vasti Vadgaon shinde Road,18.60979,73.93665
31955,Jiveshwar Society,18.64461,73.77253
40147,Haran tale,18.61166,73.93805
31956,Midc Office,18.64118,73.79500999999999
40148,Marathwada college Vadgaon shinde Road,18.61228,73.9403
40149,Bharati vidyapith Primary School,18.61334,73.94255
31958,Kadamvasti Lonikand,18.613039999999998,74.01801999999999
40150,Kamal lonce,18.61796,73.94578
31959,Gavhanenagar,18.460739999999998,73.93408000000001
40151,Gulabhari Hari vasti,18.62054,73.94788
31960,Bhegdewadi,18.54755,73.65845
40152,Kakade vasti No 2,18.6234,73.95061
40153,Baji Khind chowk,18.62697,73.95275
40154,Kakade city Vadgaon shinde Road,18.63113,73.9552
31963,Shivanand Enclave Company,18.2839,73.87514
40155,Z P School Vadgaon shinde,18.63383,73.95777
40156,Vadgaon shinde,18.63646,73.95893000000001
31965,Sai Chowk Pashan Sus Road,18.54348,73.78518000000001
40157,Vadgaon shinde,18.6365,73.959
31966,Chavannagar,18.54433,73.82393
40158,Z P School Vadgaon shinde,18.63381,73.9578
40159,Kakade city Vadgaon shinde Road,18.63106,73.95523
31968,Ashok Stambh,18.460739999999998,73.75945
40160,Baji Khind chowk,18.627010000000002,73.95286
31969,Badhevasti,18.53257,73.93516
40161,Kakade vasti No 2,18.62344,73.95069000000001
40162,Gulabhari Hari vasti,18.62049,73.94801
31971,Malwadi Wadgaon Mawal Road,18.73562,73.69873
40163,Kamal lonce,18.61787,73.94575
31972,Exide Battery,18.64781,73.80594
40164,Bharati vidyapith Primary School,18.61328,73.9426
31973,Hanuman Mandir Pisoli,18.45107,73.89855
40165,Marathwada college Vadgaon shinde Road,18.61223,73.9406
31974,Tathwade,18.62872,73.75438
40166,Haran tale,18.61157,73.93805
40167,Shinde vasti Vadgaon shinde Road,18.60971,73.93673000000001
40168,M P Bharucha Farm,18.60773,73.93479
31977,Bharati Vidyapeeth Shala,18.45651,73.85342
40169,Sanket Mangal Karyalay,18.60493,73.93245
31978,Mandai Stand,18.51456,73.85682
40170,Pathare Vasti Vadgaon shinde Road,18.6029,73.93019
31979,Spicer College Press,18.562829999999998,73.82084
40171,Kirti Grapes,18.602870000000003,73.92769
31980,Dattamandir Jambhulwadi Road,18.43155,73.8434
40172,Gajanan Mangal karyalay,18.6013,73.92631999999999
31981,Punawale Corner,18.63472,73.74127
40173,Sathe Vasti Lohagaon Vadgaon shinde Road,18.59905,73.9256
40174,Raghoba Patil Nagar,18.53997,73.93342
31983,A Ward Office,18.655620000000003,73.773
40175,Raghoba Patil Nagar,18.53983,73.93349
31984,Sant Sai Chowk,18.65072,73.84538
31985,Shani Mandir,18.66085,73.80773
40178,Sainathnagar/Coloumbia Hospital,18.54146,73.93507
31986,Bahiratwadi,18.53446,73.83005
31987,Khadakwaslagaon,18.44049,73.77651
31988,Railway Gate Number,18.49352,74.0719
31989,Rajendra Pipe Company,18.48788,74.10875
31990,Pashan Naka,18.537779999999998,73.79609
31991,Shivshankar Society,18.46043,73.8506
31992,Talegaon General Hospital,18.73237,73.66928
31993,Alard College,18.60953,73.72061
31994,Ambedkar Bridge,18.56452,73.78686
40187,Nirgudigaon,18.65727,73.93196999999999
31995,Surbhi,18.45423,73.82042
